id,tipo,descripcion,valor,fecha_creacion,activo
58.0,POR_MES,tarifa estándar para camioneta,242718.0,2026-01-01,False
161.0,POR_DIA,tarifa estándar para moto,157699.0,2026-01-16,True
389.0,POR_HORA,tarifa estándar para bicicleta,179440.0,2026-05-07,False
314.0,POR_HORA,tarifa estándar para camioneta,249481.0,2026-06-12,True
951.0,POR_DIA,tarifa estándar para bicicleta,73770.0,2026-06-22,False
462.0,POR_DIA,tarifa estándar para carro,103569.0,2026-03-18,False
778.0,POR_HORA,tarifa estándar para moto,242665.0,2026-02-23,True
81.0,POR_MES,tarifa estándar para carro,243177.0,2026-02-02,True
293.0,POR_DIA,tarifa estándar para moto,31626.0,2026-04-07,True
260.0,POR_HORA,tarifa estándar para bicicleta,114750.0,2026-03-24,True
935.0,POR_DIA,tarifa estándar para moto,79562.0,2026-05-01,True
514.0,POR_MES,tarifa estándar para moto,60539.0,2026-04-09,False
413.0,POR_MES,tarifa estándar para moto,207049.0,2026-05-23,False
739.0,POR_HORA,tarifa estándar para bicicleta,24140.0,2026-04-08,False
162.0,POR_HORA,tarifa estándar para moto,186044.0,2026-01-01,True
991.0,POR_DIA,tarifa estándar para moto,58101.0,2026-04-20,False
919.0,POR_MES,tarifa estándar para bicicleta,120616.0,2026-01-04,False
472.0,POR_HORA,tarifa estándar para camioneta,191974.0,2026-01-01,False
812.0,POR_DIA,tarifa estándar para moto,69351.0,2026-04-30,False
875.0,POR_DIA,tarifa estándar para camioneta,211289.0,2026-02-26,False
408.0,POR_MES,tarifa estándar para bicicleta,3765.0,2026-03-16,False
96.0,POR_HORA,tarifa estándar para camioneta,199300.0,2026-03-28,False
313.0,POR_MES,tarifa estándar para bicicleta,148159.0,2026-04-02,True
308.0,POR_DIA,tarifa estándar para camioneta,134969.0,2026-06-28,False
522.0,POR_DIA,tarifa estándar para bicicleta,4280.0,2026-06-07,False
720.0,POR_HORA,tarifa estándar para camioneta,133935.0,2026-03-30,True
316.0,POR_DIA,tarifa estándar para moto,222644.0,2026-05-23,False
13.0,POR_MES,tarifa estándar para carro,147623.0,2026-01-20,False
446.0,POR_MES,tarifa estándar para carro,132658.0,2026-01-22,True
787.0,POR_MES,tarifa estándar para moto,181288.0,2026-05-31,False
585.0,POR_HORA,tarifa estándar para carro,151272.0,2026-06-13,True
803.0,POR_HORA,tarifa estándar para bicicleta,73983.0,2026-03-20,False
476.0,POR_HORA,tarifa estándar para camioneta,99015.0,2026-04-27,False
606.0,POR_HORA,tarifa estándar para camioneta,114329.0,2026-03-22,True
635.0,POR_DIA,tarifa estándar para carro,241353.0,2026-01-01,True
930.0,POR_HORA,tarifa estándar para moto,142571.0,2026-05-05,True
839.0,POR_MES,tarifa estándar para carro,131197.0,2026-05-14,False
408.0,POR_HORA,tarifa estándar para moto,213372.0,2026-03-12,False
552.0,POR_MES,tarifa estándar para bicicleta,122438.0,2026-05-17,True
492.0,POR_MES,tarifa estándar para carro,174748.0,2026-06-04,True
579.0,POR_HORA,tarifa estándar para moto,36912.0,2026-06-09,False
667.0,POR_MES,tarifa estándar para moto,207819.0,2026-01-01,True
120.0,POR_DIA,tarifa estándar para bicicleta,92343.0,2026-06-18,False
978.0,POR_DIA,tarifa estándar para bicicleta,167611.0,2026-04-15,False
437.0,POR_MES,tarifa estándar para moto,196671.0,2026-04-27,False
741.0,POR_DIA,tarifa estándar para bicicleta,239549.0,2026-04-08,False
331.0,POR_MES,tarifa estándar para camioneta,132282.0,2026-01-01,False
569.0,POR_MES,tarifa estándar para bicicleta,180793.0,2026-02-09,True
104.0,POR_MES,tarifa estándar para camioneta,60007.0,2026-06-20,False
893.0,POR_MES,tarifa estándar para carro,213564.0,2026-02-08,True
114.0,POR_HORA,tarifa estándar para camioneta,103283.0,2026-02-17,False
818.0,POR_MES,tarifa estándar para bicicleta,161664.0,2026-05-19,False
348.0,POR_HORA,tarifa estándar para camioneta,19223.0,2026-01-21,False
826.0,POR_DIA,tarifa estándar para camioneta,95835.0,2026-02-02,True
251.0,POR_DIA,tarifa estándar para bicicleta,223488.0,2026-04-28,False
705.0,POR_MES,tarifa estándar para carro,196920.0,2026-06-09,True
972.0,POR_DIA,tarifa estándar para camioneta,25695.0,2026-04-12,False
182.0,POR_HORA,tarifa estándar para moto,137133.0,2026-04-07,False
86.0,POR_HORA,tarifa estándar para moto,169526.0,2026-03-18,True
709.0,POR_MES,tarifa estándar para carro,145274.0,2026-03-05,True
333.0,POR_DIA,tarifa estándar para bicicleta,167515.0,2026-01-01,True
111.0,POR_DIA,tarifa estándar para camioneta,171199.0,2026-03-04,False
61.0,POR_MES,tarifa estándar para carro,143004.0,2026-03-21,True
142.0,POR_DIA,tarifa estándar para moto,111992.0,2026-01-27,False
642.0,POR_HORA,tarifa estándar para moto,225344.0,2026-06-06,True
74.0,POR_MES,tarifa estándar para moto,165865.0,2026-06-30,False
828.0,POR_HORA,tarifa estándar para camioneta,185932.0,2026-04-12,False
267.0,POR_DIA,tarifa estándar para camioneta,223404.0,2026-01-01,False
158.0,POR_DIA,tarifa estándar para carro,77284.0,2026-05-15,False
487.0,POR_HORA,tarifa estándar para camioneta,53277.0,2026-02-19,True
32.0,POR_MES,tarifa estándar para carro,175727.0,2026-01-17,False
639.0,POR_DIA,tarifa estándar para camioneta,5551.0,2026-06-17,True
515.0,POR_DIA,tarifa estándar para camioneta,229200.0,2026-01-25,False
624.0,POR_HORA,tarifa estándar para bicicleta,47867.0,2026-05-24,True
582.0,POR_HORA,tarifa estándar para bicicleta,28893.0,2026-02-11,True
653.0,POR_HORA,tarifa estándar para moto,102233.0,2026-01-01,True
350.0,POR_DIA,tarifa estándar para moto,171892.0,2026-03-28,True
377.0,POR_MES,tarifa estándar para moto,196596.0,2026-03-16,False
316.0,POR_DIA,tarifa estándar para bicicleta,235038.0,2026-05-10,False
180.0,POR_MES,tarifa estándar para camioneta,197905.0,2026-03-15,False
75.0,POR_HORA,tarifa estándar para bicicleta,55328.0,2026-06-24,True
786.0,POR_MES,tarifa estándar para carro,180556.0,2026-01-01,True
837.0,POR_DIA,tarifa estándar para camioneta,62621.0,2026-01-16,False
53.0,POR_HORA,tarifa estándar para moto,57314.0,2026-01-01,False
360.0,POR_MES,tarifa estándar para bicicleta,143194.0,2026-01-23,False
779.0,POR_DIA,tarifa estándar para camioneta,187522.0,2026-01-01,False
41.0,POR_HORA,tarifa estándar para moto,65935.0,2026-01-08,False
38.0,POR_HORA,tarifa estándar para carro,227629.0,2026-02-05,False
468.0,POR_DIA,tarifa estándar para bicicleta,163876.0,2026-02-03,True
85.0,POR_HORA,tarifa estándar para camioneta,28377.0,2026-03-29,True
860.0,POR_MES,tarifa estándar para moto,175969.0,2026-01-01,True
306.0,POR_MES,tarifa estándar para carro,40076.0,2026-06-21,True
60.0,POR_DIA,tarifa estándar para bicicleta,97065.0,2026-06-17,True
86.0,POR_DIA,tarifa estándar para moto,164888.0,2026-04-12,False
695.0,POR_HORA,tarifa estándar para camioneta,85998.0,2026-01-11,True
1.0,POR_MES,tarifa estándar para camioneta,97274.0,2026-06-15,True
192.0,POR_MES,tarifa estándar para camioneta,125532.0,2026-05-20,True
137.0,POR_MES,tarifa estándar para carro,81111.0,2026-01-01,False
767.0,POR_HORA,tarifa estándar para camioneta,129387.0,2026-06-11,True
40.0,POR_DIA,tarifa estándar para bicicleta,132078.0,2026-03-28,True
189.0,POR_MES,tarifa estándar para camioneta,73182.0,2026-06-18,True
351.0,POR_MES,tarifa estándar para camioneta,22070.0,2026-01-01,False
856.0,POR_DIA,tarifa estándar para bicicleta,70265.0,2026-01-04,False
551.0,POR_DIA,tarifa estándar para moto,15660.0,2026-05-31,True
22.0,POR_HORA,tarifa estándar para carro,192923.0,2026-05-07,False
941.0,POR_MES,tarifa estándar para camioneta,141074.0,2026-02-05,True
811.0,POR_MES,tarifa estándar para carro,199525.0,2026-05-11,False
942.0,POR_DIA,tarifa estándar para camioneta,130468.0,2026-04-23,True
506.0,POR_MES,tarifa estándar para camioneta,245265.0,2026-01-01,True
444.0,POR_DIA,tarifa estándar para camioneta,203118.0,2026-05-28,True
955.0,POR_HORA,tarifa estándar para camioneta,98760.0,2026-01-01,True
310.0,POR_MES,tarifa estándar para camioneta,58634.0,2026-06-11,False
452.0,POR_MES,tarifa estándar para moto,72154.0,2026-01-05,True
925.0,POR_HORA,tarifa estándar para carro,157555.0,2026-05-17,False
908.0,POR_DIA,tarifa estándar para carro,3192.0,2026-01-15,True
85.0,POR_MES,tarifa estándar para camioneta,67493.0,2026-03-25,False
638.0,POR_DIA,tarifa estándar para carro,146489.0,2026-06-28,True
778.0,POR_HORA,tarifa estándar para carro,140945.0,2026-01-19,True
407.0,POR_DIA,tarifa estándar para moto,239955.0,2026-01-13,True
69.0,POR_DIA,tarifa estándar para moto,137023.0,2026-01-01,True
556.0,POR_MES,tarifa estándar para bicicleta,121453.0,2026-02-15,False
857.0,POR_MES,tarifa estándar para camioneta,70695.0,2026-01-01,False
109.0,POR_DIA,tarifa estándar para bicicleta,109510.0,2026-06-24,True
526.0,POR_DIA,tarifa estándar para camioneta,136708.0,2026-05-22,True
604.0,POR_MES,tarifa estándar para moto,186957.0,2026-01-10,True
512.0,POR_HORA,tarifa estándar para carro,29253.0,2026-02-07,True
699.0,POR_DIA,tarifa estándar para carro,193632.0,2026-05-27,False
244.0,POR_HORA,tarifa estándar para bicicleta,108289.0,2026-01-01,True
175.0,POR_DIA,tarifa estándar para moto,107724.0,2026-01-01,True
482.0,POR_MES,tarifa estándar para carro,33663.0,2026-06-26,True
137.0,POR_HORA,tarifa estándar para carro,43245.0,2026-02-15,False
577.0,POR_HORA,tarifa estándar para camioneta,47566.0,2026-01-02,True
868.0,POR_MES,tarifa estándar para bicicleta,82905.0,2026-01-17,False
232.0,POR_DIA,tarifa estándar para camioneta,162616.0,2026-06-26,False
399.0,POR_MES,tarifa estándar para carro,140423.0,2026-05-28,False
498.0,POR_DIA,tarifa estándar para bicicleta,129573.0,2026-01-28,True
615.0,POR_HORA,tarifa estándar para bicicleta,32053.0,2026-01-01,True
317.0,POR_DIA,tarifa estándar para moto,2593.0,2026-01-01,False
96.0,POR_MES,tarifa estándar para camioneta,133181.0,2026-01-01,False
966.0,POR_MES,tarifa estándar para bicicleta,166425.0,2026-02-01,True
308.0,POR_MES,tarifa estándar para camioneta,115288.0,2026-04-20,False
915.0,POR_HORA,tarifa estándar para carro,177785.0,2026-03-06,True
349.0,POR_HORA,tarifa estándar para carro,3721.0,2026-01-26,False
628.0,POR_HORA,tarifa estándar para camioneta,75920.0,2026-01-01,False
26.0,POR_HORA,tarifa estándar para carro,219630.0,2026-03-04,False
469.0,POR_MES,tarifa estándar para camioneta,163741.0,2026-03-10,True
737.0,POR_DIA,tarifa estándar para carro,9064.0,2026-01-01,True
999.0,POR_DIA,tarifa estándar para bicicleta,116914.0,2026-04-15,False
898.0,POR_MES,tarifa estándar para bicicleta,244574.0,2026-01-20,True
777.0,POR_DIA,tarifa estándar para carro,233142.0,2026-06-19,False
120.0,POR_DIA,tarifa estándar para moto,205832.0,2026-02-15,True
503.0,POR_HORA,tarifa estándar para moto,214726.0,2026-01-01,True
703.0,POR_DIA,tarifa estándar para carro,90511.0,2026-04-16,True
812.0,POR_HORA,tarifa estándar para carro,91286.0,2026-06-05,False
406.0,POR_MES,tarifa estándar para camioneta,246242.0,2026-01-01,True
765.0,POR_MES,tarifa estándar para bicicleta,61619.0,2026-05-21,False
890.0,POR_DIA,tarifa estándar para camioneta,61665.0,2026-01-15,True
308.0,POR_DIA,tarifa estándar para camioneta,109367.0,2026-02-21,True
671.0,POR_MES,tarifa estándar para carro,206803.0,2026-04-12,False
558.0,POR_HORA,tarifa estándar para camioneta,3046.0,2026-06-24,True
158.0,POR_DIA,tarifa estándar para camioneta,172362.0,2026-03-09,False
23.0,POR_DIA,tarifa estándar para camioneta,38725.0,2026-06-26,True
186.0,POR_HORA,tarifa estándar para camioneta,59438.0,2026-01-01,False
80.0,POR_HORA,tarifa estándar para bicicleta,228752.0,2026-03-10,False
53.0,POR_MES,tarifa estándar para bicicleta,164436.0,2026-06-21,False
452.0,POR_MES,tarifa estándar para carro,172787.0,2026-01-01,False
356.0,POR_HORA,tarifa estándar para camioneta,126519.0,2026-06-19,False
886.0,POR_HORA,tarifa estándar para camioneta,15915.0,2026-04-23,True
578.0,POR_HORA,tarifa estándar para camioneta,173855.0,2026-06-02,True
914.0,POR_HORA,tarifa estándar para bicicleta,171957.0,2026-06-22,False
897.0,POR_DIA,tarifa estándar para bicicleta,81514.0,2026-05-13,True
510.0,POR_MES,tarifa estándar para carro,52646.0,2026-02-22,False
229.0,POR_DIA,tarifa estándar para carro,104690.0,2026-02-14,True
920.0,POR_DIA,tarifa estándar para moto,113058.0,2026-01-01,True
389.0,POR_HORA,tarifa estándar para camioneta,172741.0,2026-02-24,False
193.0,POR_MES,tarifa estándar para carro,81348.0,2026-02-03,False
669.0,POR_DIA,tarifa estándar para camioneta,231241.0,2026-01-01,False
854.0,POR_MES,tarifa estándar para moto,31543.0,2026-01-01,True
425.0,POR_DIA,tarifa estándar para camioneta,38923.0,2026-04-12,False
470.0,POR_MES,tarifa estándar para camioneta,145299.0,2026-06-29,True
365.0,POR_MES,tarifa estándar para bicicleta,222078.0,2026-01-30,True
848.0,POR_HORA,tarifa estándar para moto,61814.0,2026-03-29,False
983.0,POR_DIA,tarifa estándar para carro,26991.0,2026-04-20,True
605.0,POR_MES,tarifa estándar para bicicleta,26122.0,2026-03-28,True
478.0,POR_MES,tarifa estándar para bicicleta,159955.0,2026-03-20,False
641.0,POR_DIA,tarifa estándar para camioneta,146153.0,2026-03-31,True
702.0,POR_DIA,tarifa estándar para camioneta,150779.0,2026-05-28,False
566.0,POR_MES,tarifa estándar para moto,73279.0,2026-06-09,True
265.0,POR_HORA,tarifa estándar para carro,185317.0,2026-06-10,False
613.0,POR_HORA,tarifa estándar para bicicleta,26626.0,2026-02-22,True
215.0,POR_HORA,tarifa estándar para camioneta,138867.0,2026-01-11,False
864.0,POR_HORA,tarifa estándar para bicicleta,116015.0,2026-05-22,True
398.0,POR_HORA,tarifa estándar para camioneta,80883.0,2026-02-17,False
784.0,POR_HORA,tarifa estándar para carro,178388.0,2026-03-01,True
43.0,POR_MES,tarifa estándar para camioneta,88412.0,2026-01-01,True
265.0,POR_DIA,tarifa estándar para camioneta,8598.0,2026-03-13,False
505.0,POR_MES,tarifa estándar para carro,107718.0,2026-06-28,True
249.0,POR_MES,tarifa estándar para carro,181142.0,2026-01-24,False
107.0,POR_DIA,tarifa estándar para camioneta,103689.0,2026-02-13,False
861.0,POR_DIA,tarifa estándar para camioneta,170590.0,2026-01-17,False
790.0,POR_DIA,tarifa estándar para bicicleta,190956.0,2026-01-01,True
831.0,POR_HORA,tarifa estándar para camioneta,177781.0,2026-04-28,False
374.0,POR_HORA,tarifa estándar para bicicleta,196013.0,2026-05-20,True
811.0,POR_HORA,tarifa estándar para carro,146634.0,2026-04-02,True
110.0,POR_MES,tarifa estándar para camioneta,120324.0,2026-01-24,True
514.0,POR_MES,tarifa estándar para camioneta,178686.0,2026-03-25,True
304.0,POR_MES,tarifa estándar para moto,81069.0,2026-03-23,True
627.0,POR_MES,tarifa estándar para moto,23726.0,2026-05-06,False
723.0,POR_HORA,tarifa estándar para camioneta,205263.0,2026-02-10,False
914.0,POR_HORA,tarifa estándar para bicicleta,48913.0,2026-03-21,False
501.0,POR_DIA,tarifa estándar para moto,26841.0,2026-04-04,False
634.0,POR_HORA,tarifa estándar para carro,97373.0,2026-02-15,False
898.0,POR_HORA,tarifa estándar para carro,221214.0,2026-06-14,False
63.0,POR_MES,tarifa estándar para camioneta,27917.0,2026-04-07,False
303.0,POR_HORA,tarifa estándar para moto,174160.0,2026-06-19,True
401.0,POR_HORA,tarifa estándar para carro,146911.0,2026-05-21,False
534.0,POR_HORA,tarifa estándar para camioneta,197344.0,2026-05-28,False
233.0,POR_DIA,tarifa estándar para carro,216998.0,2026-01-01,False
359.0,POR_MES,tarifa estándar para bicicleta,48337.0,2026-03-28,True
96.0,POR_HORA,tarifa estándar para carro,2049.0,2026-06-05,False
425.0,POR_MES,tarifa estándar para carro,195598.0,2026-06-26,True
549.0,POR_MES,tarifa estándar para moto,148021.0,2026-03-22,True
210.0,POR_MES,tarifa estándar para moto,42186.0,2026-05-18,False
890.0,POR_MES,tarifa estándar para bicicleta,63848.0,2026-06-18,False
146.0,POR_HORA,tarifa estándar para bicicleta,90011.0,2026-06-03,False
977.0,POR_MES,tarifa estándar para carro,202296.0,2026-03-09,False
224.0,POR_DIA,tarifa estándar para carro,229685.0,2026-01-07,False
233.0,POR_MES,tarifa estándar para bicicleta,186116.0,2026-06-21,True
910.0,POR_DIA,tarifa estándar para carro,228490.0,2026-06-04,True
964.0,POR_HORA,tarifa estándar para carro,60724.0,2026-01-10,True
3.0,POR_MES,tarifa estándar para carro,128110.0,2026-01-01,False
118.0,POR_HORA,tarifa estándar para bicicleta,136604.0,2026-03-07,True
304.0,POR_DIA,tarifa estándar para bicicleta,185986.0,2026-01-23,True
99.0,POR_HORA,tarifa estándar para carro,137348.0,2026-03-06,True
788.0,POR_DIA,tarifa estándar para moto,127308.0,2026-03-03,False
271.0,POR_HORA,tarifa estándar para bicicleta,69734.0,2026-06-23,False
519.0,POR_DIA,tarifa estándar para moto,212743.0,2026-01-01,False
618.0,POR_HORA,tarifa estándar para camioneta,225137.0,2026-04-28,False
536.0,POR_DIA,tarifa estándar para bicicleta,168083.0,2026-01-19,True
396.0,POR_MES,tarifa estándar para bicicleta,158346.0,2026-02-05,False
529.0,POR_DIA,tarifa estándar para camioneta,106778.0,2026-01-21,False
448.0,POR_HORA,tarifa estándar para camioneta,54605.0,2026-03-24,False
207.0,POR_HORA,tarifa estándar para camioneta,201984.0,2026-01-01,True
66.0,POR_HORA,tarifa estándar para camioneta,36713.0,2026-02-12,True
29.0,POR_DIA,tarifa estándar para moto,218195.0,2026-06-03,True
343.0,POR_MES,tarifa estándar para carro,123264.0,2026-01-01,False
334.0,POR_DIA,tarifa estándar para moto,142833.0,2026-04-21,True
541.0,POR_HORA,tarifa estándar para carro,16694.0,2026-01-01,True
283.0,POR_HORA,tarifa estándar para moto,128914.0,2026-03-12,True
313.0,POR_HORA,tarifa estándar para moto,45299.0,2026-04-12,False
378.0,POR_DIA,tarifa estándar para camioneta,183943.0,2026-05-09,False
731.0,POR_DIA,tarifa estándar para carro,138393.0,2026-03-26,False
693.0,POR_DIA,tarifa estándar para bicicleta,67188.0,2026-03-31,True
638.0,POR_DIA,tarifa estándar para moto,15692.0,2026-04-21,False
281.0,POR_DIA,tarifa estándar para moto,185930.0,2026-03-14,False
274.0,POR_HORA,tarifa estándar para camioneta,53123.0,2026-01-12,False
717.0,POR_MES,tarifa estándar para bicicleta,28014.0,2026-03-05,False
870.0,POR_HORA,tarifa estándar para carro,58113.0,2026-01-01,False
213.0,POR_DIA,tarifa estándar para camioneta,209123.0,2026-02-24,True
837.0,POR_MES,tarifa estándar para moto,182442.0,2026-03-03,False
393.0,POR_HORA,tarifa estándar para carro,70171.0,2026-02-09,True
589.0,POR_DIA,tarifa estándar para bicicleta,58860.0,2026-04-24,False
593.0,POR_DIA,tarifa estándar para carro,120368.0,2026-01-01,True
693.0,POR_HORA,tarifa estándar para carro,141035.0,2026-02-23,True
339.0,POR_MES,tarifa estándar para camioneta,3474.0,2026-06-09,False
665.0,POR_HORA,tarifa estándar para carro,11989.0,2026-01-01,True
223.0,POR_MES,tarifa estándar para camioneta,129557.0,2026-05-23,True
742.0,POR_HORA,tarifa estándar para camioneta,16105.0,2026-03-20,True
930.0,POR_MES,tarifa estándar para camioneta,4808.0,2026-02-13,False
289.0,POR_DIA,tarifa estándar para carro,52063.0,2026-04-04,True
433.0,POR_HORA,tarifa estándar para camioneta,46593.0,2026-04-03,True
210.0,POR_HORA,tarifa estándar para moto,169366.0,2026-01-08,False
821.0,POR_DIA,tarifa estándar para moto,21618.0,2026-03-08,True
687.0,POR_HORA,tarifa estándar para camioneta,80246.0,2026-03-16,True
239.0,POR_HORA,tarifa estándar para moto,57099.0,2026-04-25,False
523.0,POR_MES,tarifa estándar para moto,79581.0,2026-04-29,True
217.0,POR_DIA,tarifa estándar para moto,153260.0,2026-06-10,False
193.0,POR_MES,tarifa estándar para carro,95426.0,2026-06-04,False
779.0,POR_MES,tarifa estándar para carro,208062.0,2026-01-18,False
143.0,POR_MES,tarifa estándar para carro,201363.0,2026-01-01,False
823.0,POR_MES,tarifa estándar para bicicleta,234830.0,2026-04-06,True
281.0,POR_DIA,tarifa estándar para bicicleta,221984.0,2026-01-01,False
553.0,POR_MES,tarifa estándar para bicicleta,103523.0,2026-04-13,True
930.0,POR_HORA,tarifa estándar para carro,82057.0,2026-01-16,True
142.0,POR_DIA,tarifa estándar para moto,63715.0,2026-05-04,False
790.0,POR_DIA,tarifa estándar para bicicleta,132823.0,2026-04-13,False
315.0,POR_HORA,tarifa estándar para camioneta,146296.0,2026-03-25,False
296.0,POR_HORA,tarifa estándar para bicicleta,193691.0,2026-02-08,True
408.0,POR_HORA,tarifa estándar para bicicleta,123892.0,2026-05-03,False
200.0,POR_MES,tarifa estándar para camioneta,127200.0,2026-01-19,False
250.0,POR_HORA,tarifa estándar para carro,158477.0,2026-01-01,True
855.0,POR_MES,tarifa estándar para carro,108819.0,2026-05-10,False
544.0,POR_MES,tarifa estándar para moto,141963.0,2026-05-01,False
517.0,POR_HORA,tarifa estándar para moto,137413.0,2026-02-22,False
430.0,POR_DIA,tarifa estándar para moto,130450.0,2026-02-27,True
743.0,POR_MES,tarifa estándar para camioneta,175330.0,2026-01-01,True
965.0,POR_MES,tarifa estándar para camioneta,214726.0,2026-02-04,False
730.0,POR_DIA,tarifa estándar para camioneta,7974.0,2026-04-29,False
467.0,POR_HORA,tarifa estándar para carro,244331.0,2026-01-01,False
378.0,POR_HORA,tarifa estándar para bicicleta,175330.0,2026-01-01,True
518.0,POR_HORA,tarifa estándar para camioneta,210447.0,2026-03-31,True
41.0,POR_HORA,tarifa estándar para bicicleta,92211.0,2026-05-10,False
712.0,POR_DIA,tarifa estándar para carro,125547.0,2026-01-27,True
242.0,POR_MES,tarifa estándar para camioneta,101672.0,2026-05-21,False
649.0,POR_HORA,tarifa estándar para carro,159945.0,2026-01-01,False
7.0,POR_MES,tarifa estándar para moto,240913.0,2026-03-10,True
663.0,POR_HORA,tarifa estándar para bicicleta,71266.0,2026-06-20,True
907.0,POR_DIA,tarifa estándar para camioneta,111390.0,2026-01-01,False
837.0,POR_DIA,tarifa estándar para carro,185709.0,2026-01-01,False
805.0,POR_MES,tarifa estándar para bicicleta,126047.0,2026-01-17,False
659.0,POR_DIA,tarifa estándar para carro,26661.0,2026-06-15,True
609.0,POR_DIA,tarifa estándar para moto,213718.0,2026-02-14,False
856.0,POR_MES,tarifa estándar para bicicleta,243449.0,2026-02-10,False
343.0,POR_MES,tarifa estándar para carro,219819.0,2026-03-21,True
623.0,POR_MES,tarifa estándar para moto,101852.0,2026-06-09,False
479.0,POR_HORA,tarifa estándar para moto,86623.0,2026-01-11,True
642.0,POR_DIA,tarifa estándar para bicicleta,45418.0,2026-01-01,False
14.0,POR_MES,tarifa estándar para bicicleta,178890.0,2026-02-03,True
259.0,POR_MES,tarifa estándar para camioneta,18180.0,2026-01-29,False
755.0,POR_MES,tarifa estándar para camioneta,5972.0,2026-05-29,True
254.0,POR_DIA,tarifa estándar para bicicleta,97399.0,2026-01-01,True
550.0,POR_DIA,tarifa estándar para moto,229693.0,2026-01-03,False
315.0,POR_DIA,tarifa estándar para moto,193376.0,2026-01-01,True
866.0,POR_HORA,tarifa estándar para camioneta,91386.0,2026-05-05,False
305.0,POR_DIA,tarifa estándar para carro,80720.0,2026-01-01,False
449.0,POR_MES,tarifa estándar para carro,55777.0,2026-04-07,False
231.0,POR_MES,tarifa estándar para moto,46630.0,2026-03-13,False
559.0,POR_HORA,tarifa estándar para camioneta,182506.0,2026-01-31,False
110.0,POR_HORA,tarifa estándar para bicicleta,166973.0,2026-01-01,True
634.0,POR_DIA,tarifa estándar para bicicleta,245504.0,2026-01-01,True
314.0,POR_MES,tarifa estándar para bicicleta,153522.0,2026-04-06,True
677.0,POR_MES,tarifa estándar para carro,172266.0,2026-04-20,True
660.0,POR_MES,tarifa estándar para moto,50993.0,2026-01-02,True
810.0,POR_DIA,tarifa estándar para camioneta,69003.0,2026-06-23,True
578.0,POR_HORA,tarifa estándar para carro,45614.0,2026-03-17,True
540.0,POR_MES,tarifa estándar para camioneta,187002.0,2026-01-15,False
751.0,POR_DIA,tarifa estándar para carro,152825.0,2026-04-18,True
405.0,POR_MES,tarifa estándar para moto,25415.0,2026-04-12,True
442.0,POR_DIA,tarifa estándar para carro,55988.0,2026-06-25,False
37.0,POR_HORA,tarifa estándar para moto,22626.0,2026-03-23,False
694.0,POR_DIA,tarifa estándar para moto,58802.0,2026-02-07,True
973.0,POR_DIA,tarifa estándar para moto,222226.0,2026-01-02,True
542.0,POR_MES,tarifa estándar para bicicleta,78796.0,2026-01-01,False
454.0,POR_HORA,tarifa estándar para moto,22825.0,2026-06-28,True
124.0,POR_DIA,tarifa estándar para camioneta,50553.0,2026-01-01,False
949.0,POR_MES,tarifa estándar para carro,64993.0,2026-06-05,False
459.0,POR_MES,tarifa estándar para camioneta,52498.0,2026-04-25,False
419.0,POR_MES,tarifa estándar para carro,226633.0,2026-03-25,True
253.0,POR_MES,tarifa estándar para carro,218333.0,2026-03-25,True
627.0,POR_MES,tarifa estándar para camioneta,107504.0,2026-01-23,False
887.0,POR_MES,tarifa estándar para camioneta,187957.0,2026-03-03,True
358.0,POR_MES,tarifa estándar para moto,179997.0,2026-06-17,True
964.0,POR_MES,tarifa estándar para moto,12837.0,2026-01-14,True
599.0,POR_DIA,tarifa estándar para camioneta,9128.0,2026-01-11,False
431.0,POR_DIA,tarifa estándar para carro,186207.0,2026-06-26,False
324.0,POR_MES,tarifa estándar para carro,22871.0,2026-01-01,False
529.0,POR_HORA,tarifa estándar para bicicleta,130833.0,2026-06-06,False
219.0,POR_MES,tarifa estándar para carro,91641.0,2026-01-01,False
141.0,POR_MES,tarifa estándar para camioneta,35751.0,2026-01-01,True
918.0,POR_DIA,tarifa estándar para moto,51250.0,2026-04-16,True
294.0,POR_MES,tarifa estándar para moto,107887.0,2026-04-18,True
120.0,POR_MES,tarifa estándar para moto,112803.0,2026-06-03,False
615.0,POR_HORA,tarifa estándar para camioneta,103542.0,2026-01-28,True
946.0,POR_DIA,tarifa estándar para carro,238523.0,2026-02-23,True
58.0,POR_HORA,tarifa estándar para carro,129594.0,2026-04-23,False
748.0,POR_DIA,tarifa estándar para moto,85645.0,2026-06-11,True
454.0,POR_DIA,tarifa estándar para camioneta,99881.0,2026-03-18,False
349.0,POR_HORA,tarifa estándar para moto,101739.0,2026-04-18,False
876.0,POR_HORA,tarifa estándar para camioneta,21638.0,2026-04-24,True
974.0,POR_HORA,tarifa estándar para moto,96758.0,2026-02-17,False
454.0,POR_MES,tarifa estándar para camioneta,40467.0,2026-01-01,False
967.0,POR_MES,tarifa estándar para moto,62921.0,2026-01-01,False
50.0,POR_MES,tarifa estándar para bicicleta,79727.0,2026-01-22,True
951.0,POR_DIA,tarifa estándar para bicicleta,84826.0,2026-03-20,False
446.0,POR_HORA,tarifa estándar para moto,134946.0,2026-01-01,True
32.0,POR_HORA,tarifa estándar para moto,202243.0,2026-01-01,True
616.0,POR_DIA,tarifa estándar para bicicleta,158289.0,2026-01-01,False
96.0,POR_HORA,tarifa estándar para carro,207346.0,2026-01-01,True
